ID,SALE_PRICE,LIVING_SQFT,LOG_LIVING,LIVING_SQ,TOT_FIN_SQFT,LOG_TOT_FIN,FBSMT_SQFT,LOG_FBSMT,BSMT_AREA,LOG_BSMT,BSMT_FIN_RATIO,LAND_SQFT,LOG_LAND,LAND_PER_LIVING,GRD_AREA,BLDG_AGE,LOG_AGE,AGE_SQ,EFF_AGE,LOG_EFF_AGE,BED_RMS,FULL_B,HLF_B,TOT_BATH,BATH_PER_BED,SQFT_PER_ROOM,STORY,IS_CONDO,EVER_REMOD,HAS_LAND,HAS_BSMT,HAS_FBSMT,HAS_GRD,IS_NEW,IS_HISTORIC,IS_STUDIO,NB_CAPITOL_HILL,NB_CENTRAL_PARK,NB_FIVE_POINTS,NB_HAMPDEN,NB_HAMPDEN_SOUTH,NB_HIGHLAND,NB_MARSTON,NB_MONTBELLO,NB_MONTCLAIR,NB_NORTH_PARK_HILL,NB_SLOAN_LAKE,NB_UNION_STATION,NB_WINDSOR,ST_2STORY,ST_END_UNIT,ST_MIDDLE_UNIT,ST_MULTILEVEL,ST_PARTIAL_STORY,SLP_CAPITOL_HILL,SLP_CENTRAL_PARK,SLP_FIVE_POINTS,SLP_HAMPDEN,SLP_HAMPDEN_SOUTH,SLP_HIGHLAND,SLP_MARSTON,SLP_MONTBELLO,SLP_MONTCLAIR,SLP_NORTH_PARK_HILL,SLP_SLOAN_LAKE,SLP_UNION_STATION,SLP_WINDSOR,SLP_CONDO,SLP_AGE_CONDO,SLP_LAND_SFR
20229,490000.0,880,6.779921907472252,0.7744,880,6.779921907472252,0,0.0,433,6.073044534100405,0.0,4690,8.453401058328458,5.329545454545454,0,94,4.553876891600541,8.836,0.0,0.0,2,1,0,1.0,0.5,293.3333333333333,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.779921907472252,0.0,0.0,0.0,0.0,0.0,8.453401058328458
20669,433170.0,1693,7.4342573821331355,2.866249,2432,7.796469243086058,739,6.606650186198215,1693,7.434847875211999,0.4365032486709982,5619,8.634086942887738,3.318960425280567,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,2,3,0,3.0,1.5,338.6,1.0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.634086942887738
21007,484000.0,823,6.71295620067707,0.677329,1605,7.380879035564116,782,6.663132695990803,823,6.714170529909472,0.9501822600243013,6110,8.717845704894916,7.424058323207777,0,81,4.406719247264253,6.561,81.0,4.406719247264253,2,2,0,2.0,1.0,205.75,1.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71295620067707,0.0,0.0,0.0,0.0,8.717845704894916
21434,254160.0,1352,7.20934025660291,1.827904,1352,7.20934025660291,0,0.0,0,0.0,0.0,1381,7.231287004327616,1.0214497041420119,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,3,2,1,2.5,0.8333333333333334,270.4,2.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,7.20934025660291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.231287004327616
21978,515608.0,1856,7.526178913346146,3.444736,2767,7.925518979786926,911,6.815639990074331,959,6.866933284461882,0.9499478623566214,2250,7.719129840906732,1.2122844827586208,0,0,0.0,0.0,0.0,0.0,3,3,1,3.5,1.1666666666666667,309.3333333333333,2.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,7.526178913346146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.719129840906732
22784,745000.0,1457,7.284134806195205,2.122849,1961,7.581209826196346,504,6.22455842927536,531,6.2766434893416445,0.9491525423728814,1470,7.293697720601438,1.0089224433768016,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,2,2,1,2.5,1.25,364.25,2.0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,7.284134806195205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.293697720601438
23147,388900.0,1450,7.27931883541462,2.1025,1450,7.27931883541462,0,0.0,0,0.0,0.0,1217,7.1049654482698426,0.8393103448275862,0,21,3.091042453358316,0.441,21.0,3.091042453358316,2,2,1,2.5,1.25,362.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27931883541462,0.0,0.0,7.1049654482698426
23173,420000.0,2466,7.81035268372429,6.081156,2466,7.81035268372429,0,0.0,1073,6.97914527506881,0.0,5952,8.69165057315339,2.413625304136253,0,7,2.0794415416798357,0.049,7.0,2.0794415416798357,3,2,1,2.5,0.8333333333333334,493.2,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69165057315339
23287,177500.0,597,6.391917113392602,0.356409,597,6.391917113392602,0,0.0,0,0.0,0.0,0,0.0,0.0,0,47,3.871201010907891,2.209,0.0,0.0,1,1,0,1.0,1.0,298.5,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.391917113392602,0.0,0.0,0.0,0.0,6.391917113392602,3.871201010907891,0.0
23526,352500.0,1026,6.933423025730715,1.052676,1026,6.933423025730715,0,0.0,364,5.8998973535824915,0.0,6008,8.701013624333928,5.855750487329435,360,19,2.995732273553991,0.361,19.0,2.995732273553991,3,2,1,2.5,0.8333333333333334,205.2,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.701013624333928
24900,345000.0,1247,7.1284959456800365,1.555009,1247,7.1284959456800365,0,0.0,1247,7.129297548929373,0.0,9230,9.130322663990151,7.4017642341619885,0,22,3.1354942159291497,0.484,22.0,3.1354942159291497,3,2,0,2.0,0.6666666666666666,249.4,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1284959456800365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.130322663990151
24970,532000.0,1342,7.201916317531627,1.800964,1342,7.201916317531627,0,0.0,231,5.44673737166631,0.0,3875,8.262558973010657,2.8874813710879286,0,111,4.718498871295094,12.321,1.0,0.6931471805599453,3,2,0,2.0,0.6666666666666666,268.4,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.201916317531627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.262558973010657
25823,234500.0,1243,7.1252830915107115,1.545049,1243,7.1252830915107115,0,0.0,0,0.0,0.0,2850,7.955425088912672,2.2928399034593725,0,15,2.772588722239781,0.225,15.0,2.772588722239781,2,1,0,1.0,0.5,414.3333333333333,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955425088912672
25950,995000.0,2938,7.9854843567338225,8.631844,4016,8.298041661371565,1078,6.983789965258135,1164,7.060476365999801,0.9261168384879725,4509,8.414052432496725,1.534717494894486,0,14,2.70805020110221,0.196,14.0,2.70805020110221,4,4,1,4.5,1.125,367.25,2.5,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7.9854843567338225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.414052432496725
26662,368620.0,948,6.854354502255021,0.898704,948,6.854354502255021,0,0.0,0,0.0,0.0,0,0.0,0.0,0,16,2.833213344056216,0.256,16.0,2.833213344056216,2,2,0,2.0,1.0,237.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6.854354502255021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.854354502255021,2.833213344056216,0.0
27132,226167.0,1220,7.106606137727303,1.4884,1220,7.106606137727303,0,0.0,0,0.0,0.0,2378,7.774435510302958,1.9491803278688524,0,0,0.0,0.0,0.0,0.0,2,1,1,1.5,0.75,406.6666666666667,2.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.106606137727303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.774435510302958
27266,189000.0,1200,7.090076835776092,1.44,1200,7.090076835776092,0,0.0,0,0.0,0.0,0,0.0,0.0,0,52,3.970291913552122,2.704,52.0,3.970291913552122,2,2,0,2.0,1.0,300.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.090076835776092,7.090076835776092,3.970291913552122,0.0
27297,591710.0,1784,7.486613313139955,3.182656,3274,8.09376775793108,1490,7.307202314764738,1568,7.358193752733032,0.9502551020408163,12500,9.433563920090563,7.006726457399103,0,38,3.6635616461296463,1.444,0.0,0.0,3,3,1,3.5,1.1666666666666667,297.3333333333333,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.486613313139955,0.0,0.0,9.433563920090563
28238,571554.0,1911,7.555381944240273,3.651921,2724,7.909856667269403,813,6.70196036600254,915,6.82001636467413,0.8885245901639345,3133,8.050065422915965,1.6394557823129252,0,0,0.0,0.0,0.0,0.0,3,3,1,3.5,1.1666666666666667,318.5,2.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.555381944240273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.050065422915965
28677,325750.0,746,6.61472560020376,0.556516,1422,7.259819610363186,676,6.517671272912275,746,6.616065185132817,0.9061662198391421,6630,8.799510901368867,8.88739946380697,0,67,4.219507705176107,4.489,67.0,4.219507705176107,2,2,0,2.0,1.0,186.5,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61472560020376,0.0,0.0,0.0,0.0,0.0,8.799510901368867
29347,583300.0,1462,7.2875606403097235,2.137444,1462,7.2875606403097235,0,0.0,200,5.303304908059076,0.0,4150,8.33110454805304,2.838577291381669,0,118,4.77912349311153,13.924,6.0,1.9459101490553132,1,2,0,2.0,2.0,487.3333333333333,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.2875606403097235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33110454805304
29538,325000.0,832,6.723832440821209,0.692224,832,6.723832440821209,0,0.0,0,0.0,0.0,6510,8.781248333236862,7.824519230769231,384,35,3.58351893845611,1.225,0.0,0.0,3,1,1,1.5,0.5,208.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.723832440821209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.781248333236862
30194,300000.0,1311,7.1785454837637,1.718721,1311,7.1785454837637,0,0.0,0,0.0,0.0,1242,7.1252830915107115,0.9473684210526315,0,32,3.4965075614664802,1.024,32.0,3.4965075614664802,2,2,1,2.5,1.25,327.75,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.1785454837637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1252830915107115
30195,520000.0,956,6.862757913051401,0.913936,956,6.862757913051401,0,0.0,0,0.0,0.0,850,6.7464121285733745,0.8891213389121339,0,3,1.3862943611198906,0.009,3.0,1.3862943611198906,2,2,0,2.0,1.0,239.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6.862757913051401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7464121285733745
30743,177000.0,1200,7.090076835776092,1.44,1200,7.090076835776092,0,0.0,0,0.0,0.0,0,0.0,0.0,0,55,4.02535169073515,3.025,0.0,0.0,2,2,0,2.0,1.0,300.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.090076835776092,7.090076835776092,4.02535169073515,0.0
31013,251383.0,1295,7.166265974133638,1.677025,1295,7.166265974133638,0,0.0,0,0.0,0.0,2369,7.7706452341291765,1.8293436293436294,0,0,0.0,0.0,0.0,0.0,3,2,1,2.5,0.8333333333333334,259.0,2.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.166265974133638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7706452341291765
32051,609900.0,2029,7.615298339825815,4.116841,2029,7.615298339825815,0,0.0,850,6.7464121285733745,0.0,4320,8.371242135931933,2.129127649088221,0,16,2.833213344056216,0.256,16.0,2.833213344056216,3,2,1,2.5,0.8333333333333334,405.8,1.5,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7.615298339825815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.371242135931933
32145,190000.0,1200,7.090076835776092,1.44,1200,7.090076835776092,0,0.0,0,0.0,0.0,0,0.0,0.0,0,46,3.8501476017100584,2.116,0.0,0.0,2,2,0,2.0,1.0,300.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,7.090076835776092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.090076835776092,3.8501476017100584,0.0
32540,349000.0,1682,7.427738840532894,2.829124,1682,7.427738840532894,0,0.0,0,0.0,0.0,3424,8.138856750696325,2.0356718192627823,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,3,2,1,2.5,0.8333333333333334,336.4,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.138856750696325
32942,195000.0,1008,6.915723448631314,1.016064,1008,6.915723448631314,0,0.0,0,0.0,0.0,0,0.0,0.0,0,57,4.060443010546419,3.249,0.0,0.0,2,2,0,2.0,1.0,252.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915723448631314,0.0,0.0,0.0,0.0,6.915723448631314,4.060443010546419,0.0
33674,342500.0,841,6.734591659972948,0.707281,1571,7.359467638255621,730,6.594413459749778,768,6.645090969505644,0.9505208333333334,4680,8.45126704130007,5.564803804994055,0,35,3.58351893845611,1.225,0.0,0.0,2,2,0,2.0,1.0,210.25,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45126704130007
33863,650000.0,889,6.790097235513905,0.790321,889,6.790097235513905,0,0.0,0,0.0,0.0,0,0.0,0.0,0,2,1.0986122886681098,0.004,2.0,1.0986122886681098,1,1,0,1.0,1.0,444.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.790097235513905,0.0,6.790097235513905,1.0986122886681098,0.0
35073,340000.0,1807,7.499423290592229,3.265249,2565,7.84971375760487,758,6.63200177739563,846,6.741700694652055,0.8959810874704491,16400,9.70509758756311,9.075816270060875,440,56,4.04305126783455,3.136,0.0,0.0,3,2,1,2.5,0.8333333333333334,361.4,1.0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,7.499423290592229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.70509758756311
35176,252500.0,1009,6.9167150203536085,1.018081,1009,6.9167150203536085,0,0.0,0,0.0,0.0,0,0.0,0.0,0,56,4.04305126783455,3.136,0.0,0.0,2,2,0,2.0,1.0,252.25,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9167150203536085,0.0,0.0,0.0,0.0,6.9167150203536085,4.04305126783455,0.0
35435,420000.0,1206,7.095064377287131,1.454436,1206,7.095064377287131,0,0.0,0,0.0,0.0,0,0.0,0.0,0,18,2.9444389791664403,0.324,18.0,2.9444389791664403,2,2,0,2.0,1.0,301.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,7.095064377287131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.095064377287131,2.9444389791664403,0.0
35719,405000.0,2693,7.898411092811599,7.252249,2693,7.898411092811599,0,0.0,0,0.0,0.0,5000,8.517393171418904,1.856665428889714,0,5,1.791759469228055,0.025,5.0,1.791759469228055,3,3,0,3.0,1.0,448.8333333333333,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.517393171418904
36205,385000.0,2010,7.605890001053122,4.0401,2010,7.605890001053122,0,0.0,369,5.91350300563827,0.0,5549,8.62155320674048,2.7606965174129354,0,6,1.9459101490553132,0.036,6.0,1.9459101490553132,3,2,1,2.5,0.8333333333333334,402.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62155320674048
36292,207500.0,612,6.416732282512326,0.374544,612,6.416732282512326,0,0.0,0,0.0,0.0,0,0.0,0.0,0,51,3.9512437185814275,2.601,4.0,1.6094379124341003,1,1,0,1.0,1.0,306.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.416732282512326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.416732282512326,3.9512437185814275,0.0
36420,370000.0,1485,7.3031700512368,2.205225,1485,7.3031700512368,0,0.0,0,0.0,0.0,0,0.0,0.0,0,22,3.1354942159291497,0.484,0.0,0.0,2,2,0,2.0,1.0,371.25,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.3031700512368,0.0,0.0,0.0,0.0,0.0,0.0,7.3031700512368,3.1354942159291497,0.0
36436,540000.0,3316,8.106514516255185,10.995856,4400,8.389359819906353,1084,6.98933526597456,1264,7.142827401161621,0.8575949367088608,5592,8.629271094821588,1.686369119420989,0,3,1.3862943611198906,0.009,3.0,1.3862943611198906,4,4,0,4.0,1.0,414.5,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.629271094821588
36776,355000.0,2551,7.844240718141811,6.507601,2551,7.844240718141811,0,0.0,1085,6.990256500493881,0.0,6500,8.77971129020447,2.5480203841630735,0,0,0.0,0.0,0.0,0.0,3,2,2,3.0,1.0,510.2,2.5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.844240718141811,0.0,0.0,0.0,0.0,0.0,0.0,8.77971129020447
36851,685000.0,2291,7.736743682453495,5.248681,4467,8.404472321352118,2176,7.685703061234547,2291,7.73718007783463,0.9498035792230467,3798,8.242493153187626,1.657791357485814,0,44,3.8066624897703196,1.936,13.0,2.6390573296152584,2,3,0,3.0,1.5,458.2,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,7.736743682453495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.242493153187626
37047,1127962.0,2628,7.873978379604501,6.906384,3318,8.10711747075039,690,6.53813982376767,1229,7.114769448366463,0.5614320585842149,4800,8.476579508530941,1.82648401826484,0,0,0.0,0.0,0.0,0.0,4,4,1,4.5,1.125,328.5,2.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.873978379604501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476579508530941
37687,1320000.0,3217,8.076204527239026,10.349089,4117,8.322880021769905,900,6.803505257608338,1001,6.90975328164481,0.8991008991008991,6310,8.75004942158424,1.9614547715262667,0,103,4.6443908991413725,10.609,2.0,1.0986122886681098,4,5,0,5.0,1.25,357.44444444444446,2.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076204527239026,0.0,0.0,0.0,0.0,0.0,8.75004942158424
37886,245000.0,1100,7.003065458786462,1.21,1100,7.003065458786462,0,0.0,0,0.0,0.0,0,0.0,0.0,0,54,4.007333185232471,2.916,3.0,1.3862943611198906,2,1,1,1.5,0.75,366.6666666666667,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,7.003065458786462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.003065458786462,4.007333185232471,0.0
38054,533636.0,2022,7.611842399580417,4.088484,2707,7.903596289614301,685,6.530877627725885,781,6.661854740545311,0.8770806658130602,4701,8.455743229100015,2.3249258160237387,0,0,0.0,0.0,0.0,0.0,3,3,1,3.5,1.1666666666666667,337.0,2.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.611842399580417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.455743229100015
38377,320125.0,1643,7.404279118037268,2.699449,1643,7.404279118037268,0,0.0,0,0.0,0.0,2160,7.6783263565068856,1.314668289713938,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,3,2,1,2.5,0.8333333333333334,328.6,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6783263565068856
38400,216000.0,1105,7.007600613951853,1.221025,1105,7.007600613951853,0,0.0,0,0.0,0.0,0,0.0,0.0,0,36,3.6109179126442243,1.296,36.0,3.6109179126442243,2,2,0,2.0,1.0,276.25,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.007600613951853,0.0,0.0,0.0,0.0,0.0,0.0,7.007600613951853,3.6109179126442243,0.0
38571,305000.0,1143,7.04141166379481,1.306449,1143,7.04141166379481,0,0.0,0,0.0,0.0,4902,8.497602541651233,4.288713910761155,0,20,3.044522437723423,0.4,20.0,3.044522437723423,2,2,1,2.5,1.25,285.75,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.497602541651233
38652,410000.0,3712,8.21932609390609,13.778944,5437,8.600982717145921,1725,7.453561871643373,1907,7.553810852008231,0.9045621394861039,7030,8.858084222199162,1.8938577586206897,0,0,0.0,0.0,0.0,0.0,3,4,1,4.5,1.5,530.2857142857143,2.0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21932609390609,0.0,0.0,0.0,0.0,0.0,0.0,8.858084222199162
39210,316000.0,848,6.742880635791903,0.719104,1648,7.4073177104694174,800,6.68586094706836,848,6.744059186311348,0.9433962264150944,6930,8.843759381917984,8.172169811320755,0,43,3.784189633918261,1.849,43.0,3.784189633918261,2,2,0,2.0,1.0,212.0,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.742880635791903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.843759381917984
39562,358650.0,1682,7.427738840532894,2.829124,1682,7.427738840532894,0,0.0,665,6.501289670540389,0.0,3600,8.188966863648876,2.140309155766944,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,3,2,1,2.5,0.8333333333333334,336.4,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.188966863648876
